 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-10-29 15:02:59,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:00,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:01,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:02,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:03,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:04,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:05,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:06,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:07,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:08,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:09,28.546,-18.9914,-90,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:11,28.546,-18.9914,-13.067071,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:12,29.268482,-17.789286,22.385899,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:12,29.890596,-16.090021,-17.794136,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:14,29.182148,-13.26913,-26.775547,28.925989,-14.114928,17.285677,True,True,True,True,True,True,True,True,True,True,True
2024-10-29 15:03:15,29.182148,-13.26913,-26.775547,29.17359,-13.319274,17.284506,True,True,True,True,True,True,True,True,True,True,True
2024-10-29 15:03:16,29.182148,-13.26913,-26.775547,29.17359,-13.319274,17.284506,True,True,True,True,True,True,True,True,True,True,True
2024-10-29 15:03:17,29.076529,-13.271116,-14.248833,28.796045,-12.321715,-20.72748,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:18,28.396908,-11.418603,-22.639364,28.1236,-10.544802,-20.728014,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:19,27.105101,-9.659305,-21.103067,27.439346,-8.736743,-20.728178,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:20,26.022995,-6.491839,25.694853,26.766884,-6.959861,-20.723854,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:21,27.957527,-3.730592,81.474197,26.094452,-5.182989,-20.722918,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:22,30.71224,-3.395522,81.474197,25.421991,-3.406132,-20.723345,True,True,True,True,True,True,True,True,True,True,False
2024-10-29 15:03:23,30.712713,-3.395521,81.474197,24.139872,-1.977027,-47.812225,True,True,True,True,True,True,True,True,True,True,False
