 time,player_x,player_y,player_rotation,robot_x,robot_y,robot_rotation, fire_canteen, fire_HR, fire_manager, fire_lounge, fire_warehouse, fire_restroom, fireA_chair, fireA_printer, fireA_bin, fireA_table, robot_call
2024-10-29 15:21:45,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:46,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:47,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:48,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:49,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:50,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:51,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:52,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:53,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:54,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:55,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:56,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:57,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:58,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:21:59,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:00,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:01,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:02,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:03,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:04,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:05,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:06,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:07,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:08,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:09,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:10,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:11,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:12,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:13,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:14,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:15,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:16,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:17,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:18,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:19,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:20,15.936163,0.456671,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:21,13.145794,0.571845,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
2024-10-29 15:22:22,9.24078,0.733027,-87.636467,28.948,-16.6698,0,True,True,True,True,True,True,True,True,True,True,
